Basename,Row,Col,Pos,median_score,Adam,Caroline,Clem,Emma,Indira,JoshB,JoshW,Mark,Raf,Yuxuan
_DSC1805.tif,1,3,8,5.0,,,,,,,5.0,,5.0,4.0
_DSC1805.tif,1,4,1,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,1,4,2,2.0,,,,,,,2.0,,3.0,2.0
_DSC1805.tif,1,4,3,5.0,,,,,,,5.0,,5.0,4.0
_DSC1805.tif,1,4,4,5.0,,,,,,,6.0,,5.0,4.0
_DSC1805.tif,1,4,5,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,1,4,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,1,4,7,5.0,,,,,,,5.0,,6.0,5.0
_DSC1805.tif,2,1,1,6.0,,,,,,,5.0,,6.0,6.0
_DSC1805.tif,2,1,2,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,1,3,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,2,1,4,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,2,1,5,4.0,,,,,,,3.0,,5.0,4.0
_DSC1805.tif,2,1,6,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,1,7,0.0,,,,,,,0.0,,0.0,1.0
_DSC1805.tif,2,2,1,5.0,,,,,,,5.0,,6.0,5.0
_DSC1805.tif,2,2,2,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,2,3,1.0,,,,,,,1.0,,2.0,1.0
_DSC1805.tif,2,2,4,5.0,,,,,,,5.0,,5.0,4.0
_DSC1805.tif,2,2,5,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,2,2,6,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,2,7,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,2,2,8,4.0,,,,,,,4.0,,5.0,4.0
_DSC1805.tif,2,3,1,5.0,,,,,,,5.0,,5.0,5.0
_DSC1805.tif,2,3,2,5.0,,,,,,,5.0,,5.0,5.0
_DSC1805.tif,2,3,3,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,3,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,2,3,5,3.0,,,,,,,3.0,,3.0,2.0
_DSC1805.tif,2,3,6,4.0,,,,,,,4.0,,5.0,3.0
_DSC1805.tif,2,3,7,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,2,3,8,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,2,4,2,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,4,3,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,4,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,2,4,5,5.0,,,,,,,5.0,,4.0,5.0
_DSC1805.tif,2,4,6,4.0,,,,,,,5.0,,4.0,4.0
_DSC1805.tif,2,4,7,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,2,4,8,0.0,,,,,,,0.0,,,0.0
_DSC1805.tif,3,1,2,5.0,,,,,,,5.0,,5.0,5.0
_DSC1805.tif,3,1,3,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,1,4,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,1,5,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,3,1,6,5.0,,,,,,,4.0,,5.0,5.0
_DSC1805.tif,3,1,7,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,1,8,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,2,1,1.0,,,,,,,1.0,,1.0,1.0
_DSC1805.tif,3,2,2,3.0,,,,,,,3.0,,4.0,3.0
_DSC1805.tif,3,2,3,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,3,2,4,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,2,5,3.0,,,,,,,3.0,,3.0,2.0
_DSC1805.tif,3,2,6,5.0,,,,,,,5.0,,6.0,5.0
_DSC1805.tif,3,2,7,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,3,2,8,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,3,3,1,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,3,3,2,2.0,,,,,,,1.0,,3.0,2.0
_DSC1805.tif,3,3,3,5.0,,,,,,,5.0,,5.0,4.0
_DSC1805.tif,3,3,4,5.0,,,,,,,4.0,,5.0,5.0
_DSC1805.tif,3,3,5,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,3,6,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,3,3,7,5.0,,,,,,,4.0,,5.0,5.0
_DSC1805.tif,3,3,8,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,3,4,1,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,3,4,2,3.0,,,,,,,3.0,,2.0,4.0
_DSC1805.tif,3,4,3,5.0,,,,,,,5.0,,5.0,5.0
_DSC1805.tif,3,4,4,5.0,,,,,,,5.0,,5.0,5.0
_DSC1805.tif,3,4,5,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,3,4,6,1.0,,,,,,,1.0,,1.0,2.0
_DSC1805.tif,3,4,7,4.0,,,,,,,4.0,,4.0,5.0
_DSC1805.tif,3,4,8,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,4,1,1,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,4,1,2,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,1,3,3.0,,,,,,,4.0,,3.0,3.0
_DSC1805.tif,4,1,4,4.0,,,,,,,4.0,,3.0,4.0
_DSC1805.tif,4,1,5,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,4,1,6,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,1,7,2.0,,,,,,,0.0,,2.0,2.0
_DSC1805.tif,4,1,8,4.0,,,,,,,5.0,,4.0,4.0
_DSC1805.tif,4,2,2,6.0,,,,,,,6.0,,6.0,5.0
_DSC1805.tif,4,2,3,3.0,,,,,,,3.0,,3.0,4.0
_DSC1805.tif,4,2,4,4.0,,,,,,,4.0,,4.0,5.0
_DSC1805.tif,4,2,5,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,4,2,6,6.0,,,,,,,6.0,,5.0,6.0
_DSC1805.tif,4,2,8,4.0,,,,,,,5.0,,4.0,4.0
_DSC1805.tif,4,3,1,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,4,3,2,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,4,3,3,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,3,4,0.0,,,,,,,0.0,,0.0,0.0
_DSC1805.tif,4,3,5,4.0,,,,,,,4.0,,3.0,4.0
_DSC1805.tif,4,3,6,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,3,7,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,3,8,1.0,,,,,,,1.0,,1.0,3.0
_DSC1805.tif,4,4,1,5.0,,,,,,,5.0,,5.0,5.0
_DSC1805.tif,4,4,2,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,4,4,3,5.0,,,,,,,6.0,,5.0,5.0
_DSC1805.tif,4,4,4,2.0,,,,,,,2.0,,2.0,3.0
_DSC1805.tif,4,4,5,5.0,,,,,,,6.0,,4.0,5.0
_DSC1805.tif,4,4,6,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,4,7,6.0,,,,,,,6.0,,6.0,6.0
_DSC1805.tif,4,4,8,1.0,,,,,,,0.0,,1.0,1.0
_DSC2689.tif,1,1,1,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,1,2,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,1,3,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,1,4,1.0,,,1.0,,,1.0,0.0,,,
_DSC2689.tif,1,1,5,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,1,6,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,3,1,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,3,2,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,3,3,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,3,4,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,3,5,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,1,3,6,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,2,2,1,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,2,2,2,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,2,2,3,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,2,2,4,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,2,2,5,3.0,,,3.0,,,3.0,2.0,,,
_DSC2689.tif,2,2,6,3.0,,,3.0,,,3.0,2.0,,,
_DSC2689.tif,3,1,1,1.0,,,1.0,,,2.0,1.0,,,
_DSC2689.tif,3,1,2,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,1,3,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,1,4,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,1,5,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,1,6,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,3,1,4.0,,,4.0,,,4.0,3.0,,,
_DSC2689.tif,3,3,2,4.0,,,4.0,,,4.0,3.0,,,
_DSC2689.tif,3,3,3,0.0,,,0.0,,,,0.0,,,
_DSC2689.tif,3,3,4,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,3,5,0.0,,,0.0,,,0.0,0.0,,,
_DSC2689.tif,3,3,6,0.0,,,0.0,,,0.0,0.0,,,
_DSC2690.tif,1,1,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,1,2,1.0,,,,,1.0,,,,1.0,
_DSC2690.tif,1,1,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,1,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,1,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,1,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,3,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,3,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,3,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,3,4,1.0,,,,,1.0,,,,1.0,1.0
_DSC2690.tif,1,3,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,1,3,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,2,2,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,2,2,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,2,2,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,2,2,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,2,2,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,2,2,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,3,1,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,3,1,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,3,1,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,3,1,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,3,1,5,2.0,,,,,2.0,,,,1.0,2.0
_DSC2690.tif,3,1,6,2.0,,,,,2.0,,,,2.0,2.0
_DSC2690.tif,3,3,1,1.0,,,,,1.0,,,,1.0,1.0
_DSC2690.tif,3,3,2,0.0,,,,,1.0,,,,0.0,0.0
_DSC2690.tif,3,3,3,0.0,,,,,1.0,,,,0.0,0.0
_DSC2690.tif,3,3,4,1.0,,,,,1.0,,,,1.0,0.0
_DSC2690.tif,3,3,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2690.tif,3,3,6,2.0,,,,,0.0,,,,2.0,2.0
_DSC2691.tif,1,1,1,3.0,,3.0,,,,2.0,3.0,,,
_DSC2691.tif,1,1,2,2.0,,3.0,,,,1.0,2.0,,,
_DSC2691.tif,1,1,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,1,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,1,5,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,1,6,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,3,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,3,2,1.0,,1.0,,,,1.0,0.0,,,
_DSC2691.tif,1,3,3,0.0,,1.0,,,,0.0,0.0,,,
_DSC2691.tif,1,3,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,3,5,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,1,3,6,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,2,2,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,2,2,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,2,2,3,1.0,,1.0,,,,1.0,0.0,,,
_DSC2691.tif,2,2,4,1.0,,3.0,,,,1.0,0.0,,,
_DSC2691.tif,2,2,5,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,2,2,6,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,1,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,1,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,1,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,1,4,1.0,,1.0,,,,1.0,0.0,,,
_DSC2691.tif,3,1,5,1.0,,1.0,,,,1.0,0.0,,,
_DSC2691.tif,3,1,6,0.0,,,,,,0.0,0.0,,,
_DSC2691.tif,3,3,1,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,3,2,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,3,3,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,3,4,0.0,,0.0,,,,0.0,0.0,,,
_DSC2691.tif,3,3,5,3.0,,3.0,,,,3.0,3.0,,,
_DSC2691.tif,3,3,6,4.0,,4.0,,,,4.0,4.0,,,
_DSC2692.tif,1,1,1,2.0,,,,,2.0,,,,3.0,2.0
_DSC2692.tif,1,1,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,1,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,1,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,1,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,1,6,3.0,,,,,2.0,,,,3.0,3.0
_DSC2692.tif,1,3,1,1.0,,,,,1.0,,,,1.0,0.0
_DSC2692.tif,1,3,2,0.0,,,,,1.0,,,,0.0,0.0
_DSC2692.tif,1,3,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,3,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,3,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,1,3,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,2,2,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,2,2,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,2,2,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,2,2,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,2,2,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,2,2,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,1,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,1,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,1,3,3.0,,,,,2.0,,,,3.0,3.0
_DSC2692.tif,3,1,4,3.0,,,,,2.0,,,,3.0,3.0
_DSC2692.tif,3,1,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,1,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,3,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,3,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,3,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC2692.tif,3,3,4,1.0,,,,,1.0,,,,0.0,1.0
_DSC2692.tif,3,3,5,1.0,,,,,1.0,,,,1.0,1.0
_DSC2692.tif,3,3,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC3040.TIF,1,1,1,3.0,,,,3.0,3.0,,,,,3.0
_DSC3040.TIF,1,1,2,1.0,,,,1.0,2.0,,,,,0.0
_DSC3040.TIF,1,1,3,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,1,1,4,1.0,,,,1.0,1.0,,,,,0.0
_DSC3040.TIF,1,1,5,1.0,,,,1.0,1.0,,,,,0.0
_DSC3040.TIF,1,2,1,4.0,,,,4.0,4.0,,,,,3.0
_DSC3040.TIF,1,2,2,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,1,2,3,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,1,2,4,2.0,,,,2.0,3.0,,,,,2.0
_DSC3040.TIF,1,2,5,4.0,,,,4.0,5.0,,,,,4.0
_DSC3040.TIF,1,2,6,2.0,,,,2.0,2.0,,,,,1.0
_DSC3040.TIF,2,1,1,0.0,,,,0.0,0.0,,,,,
_DSC3040.TIF,2,1,2,3.0,,,,3.0,3.0,,,,,1.0
_DSC3040.TIF,2,1,3,4.0,,,,4.0,4.0,,,,,4.0
_DSC3040.TIF,2,1,4,1.0,,,,1.0,3.0,,,,,0.0
_DSC3040.TIF,2,1,5,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,2,1,6,2.0,,,,2.0,2.0,,,,,1.0
_DSC3040.TIF,2,2,1,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,2,2,2,3.0,,,,3.0,3.0,,,,,3.0
_DSC3040.TIF,2,2,3,1.0,,,,1.0,3.0,,,,,0.0
_DSC3040.TIF,2,2,4,5.0,,,,5.0,6.0,,,,,5.0
_DSC3040.TIF,2,2,5,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,2,2,6,4.0,,,,4.0,5.0,,,,,4.0
_DSC3040.TIF,3,1,1,5.0,,,,5.0,5.0,,,,,6.0
_DSC3040.TIF,3,1,2,1.0,,,,1.0,2.0,,,,,1.0
_DSC3040.TIF,3,1,3,0.0,,,,0.0,1.0,,,,,0.0
_DSC3040.TIF,3,1,4,4.0,,,,4.0,4.0,,,,,4.0
_DSC3040.TIF,3,1,5,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,3,1,6,4.0,,,,4.0,4.0,,,,,4.0
_DSC3040.TIF,3,2,2,1.0,,,,1.0,2.0,,,,,1.0
_DSC3040.TIF,3,2,3,0.0,,,,0.0,0.0,,,,,0.0
_DSC3040.TIF,3,2,4,0.0,,,,0.0,1.0,,,,,0.0
_DSC3040.TIF,3,2,5,3.0,,,,3.0,3.0,,,,,3.0
_DSC3040.TIF,3,2,6,5.0,,,,4.0,5.0,,,,,5.0
_DSC3041.TIF,1,1,1,2.0,,,,,2.0,,,,3.0,2.0
_DSC3041.TIF,1,1,2,2.0,,,,,2.0,,,,3.0,2.0
_DSC3041.TIF,1,1,3,3.0,,,,,3.0,,,,3.0,3.0
_DSC3041.TIF,1,1,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,1,1,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,1,1,6,0.0,,,,,1.0,,,,0.0,0.0
_DSC3041.TIF,1,2,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,1,2,2,1.0,,,,,2.0,,,,1.0,1.0
_DSC3041.TIF,1,2,3,3.0,,,,,3.0,,,,3.0,3.0
_DSC3041.TIF,1,2,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,1,2,5,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,1,2,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,2,1,1,1.0,,,,,1.0,,,,1.0,1.0
_DSC3041.TIF,2,1,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,2,1,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,2,1,4,1.0,,,,,2.0,,,,1.0,0.0
_DSC3041.TIF,2,1,5,0.0,,,,,0.0,,,,0.0,
_DSC3041.TIF,2,1,6,5.0,,,,,5.0,,,,6.0,5.0
_DSC3041.TIF,2,2,1,1.0,,,,,1.0,,,,1.0,0.0
_DSC3041.TIF,2,2,2,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,2,2,3,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,2,2,4,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,2,2,5,3.0,,,,,3.0,,,,4.0,3.0
_DSC3041.TIF,2,2,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,3,1,1,3.0,,,,,3.0,,,,2.0,3.0
_DSC3041.TIF,3,1,2,4.0,,,,,4.0,,,,3.0,4.0
_DSC3041.TIF,3,1,3,4.0,,,,,5.0,,,,4.0,4.0
_DSC3041.TIF,3,1,4,0.0,,,,,,,,,0.0,0.0
_DSC3041.TIF,3,1,5,3.0,,,,,3.0,,,,4.0,3.0
_DSC3041.TIF,3,1,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,3,2,1,0.0,,,,,0.0,,,,0.0,0.0
_DSC3041.TIF,3,2,2,6.0,,,,,6.0,,,,6.0,6.0
_DSC3041.TIF,3,2,3,0.0,,,,,1.0,,,,0.0,0.0
_DSC3041.TIF,3,2,4,3.0,,,,,3.0,,,,3.0,3.0
_DSC3041.TIF,3,2,5,1.0,,,,,2.0,,,,1.0,1.0
_DSC3041.TIF,3,2,6,0.0,,,,,0.0,,,,0.0,0.0
_DSC3042.TIF,1,1,1,2.0,,,4.0,,,,2.0,2.0,,
_DSC3042.TIF,1,1,2,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,1,1,3,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,1,1,4,2.0,,,2.0,,,,2.0,2.0,,
_DSC3042.TIF,1,1,5,5.0,,,5.0,,,,4.0,5.0,,
_DSC3042.TIF,1,1,6,4.0,,,,,,,4.0,4.0,,
_DSC3042.TIF,1,3,1,3.0,,,4.0,,,,3.0,3.0,,
_DSC3042.TIF,1,3,2,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,1,3,3,2.0,,,2.0,,,,2.0,2.0,,
_DSC3042.TIF,1,3,4,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,1,3,5,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,1,3,6,5.0,,,5.0,,,,5.0,6.0,,
_DSC3042.TIF,2,2,1,6.0,,,6.0,,,,5.0,6.0,,
_DSC3042.TIF,2,2,2,1.0,,,1.0,,,,1.0,1.0,,
_DSC3042.TIF,2,2,3,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,2,2,4,1.0,,,3.0,,,,1.0,1.0,,
_DSC3042.TIF,2,2,5,2.0,,,3.0,,,,2.0,2.0,,
_DSC3042.TIF,2,2,6,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,3,1,1,3.0,,,3.0,,,,2.0,3.0,,
_DSC3042.TIF,3,1,2,6.0,,,6.0,,,,6.0,6.0,,
_DSC3042.TIF,3,1,4,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,3,1,5,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,3,1,6,3.0,,,3.0,,,,2.0,3.0,,
_DSC3042.TIF,3,3,1,5.0,,,5.0,,,,4.0,6.0,,
_DSC3042.TIF,3,3,2,1.0,,,1.0,,,,1.0,1.0,,
_DSC3042.TIF,3,3,3,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,3,3,4,0.0,,,1.0,,,,0.0,0.0,,
_DSC3042.TIF,3,3,5,0.0,,,0.0,,,,0.0,0.0,,
_DSC3042.TIF,3,3,6,0.0,,,0.0,,,,0.0,0.0,,
_DSC3043.TIF,1,1,1,2.0,,,,3.0,,,,2.0,,2.0
_DSC3043.TIF,1,1,2,2.0,,,,3.0,,,,2.0,,2.0
_DSC3043.TIF,1,1,4,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,1,1,5,6.0,,,,6.0,,,,6.0,,6.0
_DSC3043.TIF,1,1,6,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,1,2,1,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,1,2,2,1.0,,,,1.0,,,,1.0,,1.0
_DSC3043.TIF,1,2,3,3.0,,,,4.0,,,,3.0,,3.0
_DSC3043.TIF,1,2,4,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,1,2,5,1.0,,,,1.0,,,,1.0,,1.0
_DSC3043.TIF,1,2,6,4.0,,,,4.0,,,,3.0,,4.0
_DSC3043.TIF,2,1,1,0.0,,,,0.0,,,,0.0,,
_DSC3043.TIF,2,1,2,1.0,,,,1.0,,,,0.0,,1.0
_DSC3043.TIF,2,1,3,1.0,,,,1.0,,,,0.0,,1.0
_DSC3043.TIF,2,1,4,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,2,1,5,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,2,1,6,6.0,,,,6.0,,,,6.0,,5.0
_DSC3043.TIF,2,2,1,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,2,2,2,3.0,,,,3.0,,,,2.0,,3.0
_DSC3043.TIF,2,2,3,1.0,,,,1.0,,,,1.0,,0.0
_DSC3043.TIF,2,2,4,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,2,2,5,6.0,,,,6.0,,,,6.0,,5.0
_DSC3043.TIF,2,2,6,1.0,,,,2.0,,,,1.0,,1.0
_DSC3043.TIF,3,1,1,6.0,,,,5.0,,,,6.0,,6.0
_DSC3043.TIF,3,1,2,1.0,,,,1.0,,,,1.0,,1.0
_DSC3043.TIF,3,1,4,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,3,1,5,1.0,,,,1.0,,,,1.0,,
_DSC3043.TIF,3,1,6,2.0,,,,2.0,,,,1.0,,2.0
_DSC3043.TIF,3,2,1,3.0,,,,4.0,,,,3.0,,3.0
_DSC3043.TIF,3,2,2,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,3,2,3,2.0,,,,1.0,,,,2.0,,2.0
_DSC3043.TIF,3,2,4,4.0,,,,5.0,,,,4.0,,4.0
_DSC3043.TIF,3,2,5,0.0,,,,0.0,,,,0.0,,0.0
_DSC3043.TIF,3,2,6,1.0,,,,1.0,,,,1.0,,1.0
_DSC3044.TIF,1,1,1,1.0,,,,2.0,,,,1.0,,1.0
_DSC3044.TIF,1,1,2,2.0,,,,2.0,,,,1.0,,2.0
