pairwise_dist,pairwise_nearmiss
0.5190039318479686,0.9020314547837484
0.5137614678899083,0.9033420707732636
0.5185670598514635,0.9018130187854958
0.5105941459152469,0.9020314547837484
0.5235910878112713,0.902686762778506
0.5128877238968982,0.9009392747924856
0.5172564438619484,0.9021406727828748
0.513652249890782,0.902795980777632
0.5160550458715596,0.905307994757536
0.5190039318479686,0.9055264307557884
0.5196592398427261,0.9064001747487984
0.5173656618610747,0.9043250327653998
0.5175840978593271,0.9050895587592834
0.5168195718654434,0.9031236347750108
0.5155089558759284,0.9033420707732636
0.5150720838794233,0.902686762778506
0.5179117518567059,0.9024683267802536
0.5222804718217562,0.9050895587592834
0.5182394058540847,0.9066186107470512
0.5220620358235036,0.9018130187854958
0.5183486238532109,0.9015945827872432
0.5191131498470949,0.902795980777632
0.5197684578418524,0.9033420707732636
0.5137614678899083,0.9024683267802536
0.5110310179117518,0.902686762778506
0.5125600698995195,0.9029051987767585
0.5182394058540847,0.90694626474443
0.5131061598951507,0.9017038007863696
0.5168195718654434,0.9056356487549148
0.5204237658366099,0.9046526867627784
0.5151813018785496,0.902686762778506
0.5146352118829183,0.9041065967671472
0.514525993883792,0.900939274792486
0.5196592398427261,0.9041065967671472
0.5194408038444736,0.901922236784622
0.5167103538663171,0.906181738750546
0.5204237658366099,0.902686762778506
0.5158366098733072,0.9054172127566624
0.5202053298383574,0.9002839667977284
0.514962865880297,0.9031236347750108
0.5186762778505898,0.9056356487549148
0.5151813018785496,0.9046526867627784
0.5193315858453473,0.9049803407601572
0.5210790738313673,0.9038881607688948
0.5216251638269986,0.9047619047619048
0.5144167758846658,0.9025775447793798
0.5161642638706859,0.9009392747924856
0.5181301878549585,0.902686762778506
0.5218435998252512,0.9042158147662734
0.5180209698558322,0.903560506771516
0.5195500218435998,0.9068370467453036
0.52304499781564,0.9037789427697684
0.5194408038444736,0.9031236347750108
0.5128877238968982,0.9025775447793796
0.5155089558759284,0.9030144167758848
0.5143075578855395,0.9006116207951071
0.5122324159021406,0.9012669287898648
0.5188947138488422,0.905307994757536
0.515399737876802,0.9056356487549148
0.5210790738313674,0.906181738750546
0.5162734818698121,0.903123634775011
0.5150720838794234,0.9003931847968545
0.52129750982962,0.9058540847531672
0.5187854958497159,0.903560506771516
0.5151813018785496,0.8996286588029707
0.5160550458715596,0.9036697247706422
0.5141983398864133,0.9029051987767585
0.5175840978593271,0.9060725207514198
0.5108125819134993,0.9025775447793796
0.5111402359108781,0.9025775447793796
0.5198776758409785,0.9051987767584098
0.52304499781564,0.9020314547837484
0.5152905198776758,0.901922236784622
0.5173656618610747,0.9067278287461774
0.5202053298383573,0.9008300567933596
0.5214067278287462,0.9036697247706422
0.5185670598514635,0.904871122761031
0.5158366098733072,0.9012669287898644
0.5175840978593271,0.9038881607688948
0.518785495849716,0.9048711227610312
0.513215377894277,0.9046526867627784
0.518348623853211,0.9038881607688948
0.5205329838357361,0.9045434687636522
0.5162734818698121,0.9037789427697684
0.5144167758846658,0.902795980777632
0.5175840978593271,0.9012669287898644
0.5139799038881607,0.9030144167758848
0.5197684578418522,0.904434250764526
0.5135430318916557,0.9051987767584098
0.5176933158584535,0.901485364788117
0.5158366098733072,0.902795980777632
0.5144167758846658,0.9038881607688948
0.5152905198776758,0.902795980777632
0.5141983398864133,0.9068370467453036
0.5138706858890344,0.9047619047619048
0.5166011358671908,0.903123634775011
0.5145259938837919,0.902795980777632
0.5215159458278724,0.9057448667540412
0.5214067278287462,0.9037789427697686
0.5134338138925294,0.9054172127566622
0.5184578418523371,0.903560506771516
0.5152905198776758,0.9034512887723896
0.5175840978593271,0.9029051987767585
0.5167103538663171,0.9033420707732636
0.52129750982962,0.9059633027522936
0.5194408038444736,0.905744866754041
0.5174748798602009,0.9072739187418086
0.5159458278724334,0.9030144167758848
0.5164919178680646,0.9020314547837484
0.5182394058540847,0.9057448667540412
0.5092835299257317,0.9015945827872432
0.5168195718654434,0.9025775447793798
0.5182394058540847,0.9030144167758848
0.5139799038881608,0.903123634775011
0.5168195718654434,0.9024683267802532
0.5168195718654434,0.90607252075142
0.515399737876802,0.9011577107907384
0.5190039318479686,0.9017038007863696
0.5145259938837919,0.905307994757536
0.5199868938401049,0.9061817387505462
0.515399737876802,0.9033420707732636
0.5158366098733072,0.9034512887723898
0.5167103538663171,0.90519877675841
0.5163826998689384,0.9001747487986019
0.5204237658366098,0.9033420707732636
0.5163826998689384,0.9025775447793796
0.5203145478374837,0.9024683267802536
0.5171472258628221,0.9001747487986019
0.5194408038444736,0.9058540847531674
0.5188947138488422,0.9025775447793796
0.5240279598077763,0.9050895587592837
0.5163826998689384,0.9021406727828744
0.5193315858453473,0.9045434687636524
0.513652249890782,0.9003931847968545
0.5175840978593271,0.9024683267802532
0.5160550458715596,0.903123634775011
0.5133245958934032,0.905307994757536
0.5204237658366099,0.9064001747487986
0.5190039318479686,0.9042158147662734
0.5174748798602009,0.9030144167758848
0.5180209698558321,0.9047619047619048
0.5207514198339886,0.904434250764526
0.519222367846221,0.9049803407601572
0.5174748798602009,0.9046526867627784
0.5179117518567059,0.903560506771516
0.5193315858453473,0.9064001747487984
0.5161642638706858,0.9037789427697684
0.5173656618610747,0.9059633027522936
0.512778505897772,0.9025775447793796
0.5179117518567059,0.9043250327653998
0.5198776758409787,0.9031236347750108
0.5150720838794233,0.9030144167758848
0.521734381826125,0.9021406727828744
0.5199868938401049,0.9059633027522936
0.515399737876802,0.9049803407601572
0.5169287898645696,0.902686762778506
0.5204237658366099,0.905307994757536
0.5184578418523372,0.9031236347750108
0.5141983398864133,0.906509392747925
0.5207514198339886,0.9022498907820008
0.5181301878549585,0.902795980777632
0.5220620358235036,0.9083660987330712
0.5166011358671908,0.9033420707732636
0.5171472258628221,0.9022498907820008
0.5211882918304936,0.9068370467453036
0.5157273918741808,0.8999563128003496
0.5181301878549585,0.903997378768021
0.5186762778505898,0.9041065967671472
0.5196592398427261,0.9007208387942331
0.5163826998689384,0.9033420707732636
0.5134338138925295,0.9029051987767585
0.5152905198776758,0.903560506771516
0.5175840978593271,0.902249890782001
0.5204237658366099,0.902686762778506
0.5117955439056355,0.8990825688073395
0.5195500218435998,0.9041065967671472
0.5129969418960244,0.9032328527741372
0.5197684578418522,0.9089121887287024
0.5129969418960244,0.9031236347750108
0.5172564438619484,0.9038881607688948
0.5197684578418524,0.9011577107907384
0.5175840978593271,0.9020314547837484
0.5207514198339885,0.9077107907383136
0.5228265618173874,0.9034512887723896
0.5174748798602009,0.9032328527741372
0.5180209698558322,0.9050895587592834
0.5176933158584535,0.9043250327653998
0.5179117518567059,0.9036697247706422
0.5138706858890344,0.9034512887723896
0.5176933158584534,0.9019222367846222
0.5198776758409785,0.9056356487549148
0.5193315858453473,0.9025775447793798
0.5135430318916557,0.9019222367846222
0.5185670598514635,0.9050895587592837
