agreement_dist,agreement_nearmiss
0.7380795429575917,0.9704460558119096
0.7357142857142858,0.9683516483516484
0.7381318681318682,0.969010989010989
0.7351713532513181,0.968036028119508
0.7362927150862543,0.9671464674211624
0.7347386912604303,0.9691480017566976
0.7353846153846154,0.9691208791208792
0.7361309458420301,0.9688014940129628
0.7373049021763025,0.9687843482083974
0.7375247307100462,0.9680149483402946
0.7362637362637363,0.968021978021978
0.7356107205623902,0.967816344463972
0.7353748216441663,0.9671825266161782
0.7361538461538462,0.9687912087912088
0.7390683366293123,0.9684684684684683
0.7353748216441663,0.9677313137965096
0.7338683082334836,0.9683412113883698
0.7362178783219855,0.9685921370524928
0.7380795429575917,0.9691276642496156
0.7345794392523365,0.9683342495876855
0.7385764499121266,0.967816344463972
0.7373104812129202,0.969457262140189
0.7375247307100462,0.9668058914047044
0.740834248079034,0.9698133918770582
0.7354200988467875,0.9682591982427238
0.7374148164431743,0.967025719938448
0.7363446532585999,0.9674689526321574
0.734256511704583,0.9674689526321574
0.7412902516760084,0.968677876689746
0.7363566487317448,0.9683759745250906
0.7421729100296606,0.9688014940129628
0.7379408856169651,0.9695637841995384
0.737820301330694,0.9683272847245132
0.7361538461538462,0.9672527472527472
0.7360500878734623,0.968365553602812
0.7373104812129202,0.9682487365414196
0.737044356609574,0.9672815107597716
0.732630885742509,0.9660849522555152
0.7350549450549451,0.9676923076923076
0.7393932732468674,0.9688942624752692
0.7434094903339191,0.9700131810193322
0.737223870755028,0.9687877788767996
0.7341674898474372,0.9664142245637142
0.7345346665201626,0.9675859795626854
0.7386525991867238,0.9695570941861744
0.7397079811175761,0.9690416072016688
0.7382808211658799,0.9683829179931936
0.7402725873818422,0.9682347768740382
0.739097000988685,0.9675931011754366
0.7347252747252747,0.9682417582417584
