loo_exact_dist,loo_nearmiss_dist
0.37104916593503073,0.8866330114135206
0.3690633245382586,0.8894019349164468
0.36721239424239094,0.8893528183716075
0.3672931091328717,0.884492801406748
0.3660518225735617,0.8883399209486166
0.3696057977380037,0.8879982431096959
0.3597627937623545,0.8877663079288381
0.3669230769230769,0.8884615384615384
0.3702524698133919,0.8885839736553238
0.36353651839648543,0.8885227896760022
0.3619288224956063,0.8869727592267135
0.3692713484998352,0.884272997032641
0.36343660733904637,0.8860689958250934
0.36675085099374105,0.890304161633908
0.36047022632388487,0.8887057789496814
0.3694792353328939,0.8849703361898484
0.3665531260301066,0.885946599274805
0.3615781954060886,0.8877898670183537
0.36640298835420787,0.8856295319709954
0.3632469244288225,0.8881810193321616
0.36210688365955573,0.8862986584561249
0.36753546684262617,0.8849664577147256
0.36079077429983525,0.8881933003844041
0.36935253380235245,0.8905133560514455
0.37193714976376224,0.8885836721239424
0.3598023064250412,0.8889621087314662
0.36595557510446447,0.8886078733230701
0.3681608437705999,0.8851900681168974
0.36590185530793723,0.8871445822812603
0.3653148697659083,0.886800747334872
0.3691260430390865,0.8909749670619236
0.37350324068988244,0.8875096122157531
0.3651839648544756,0.8912685337726524
0.3682012965608175,0.8844083067794748
0.3641663000439947,0.8870435547734272
0.3675711303965726,0.8892672745248819
0.3554554444566531,0.8858367212394243
0.36612442295009895,0.8863486480545175
0.36998791607162473,0.8861913654839064
0.36180959701328647,0.8875590205336554
0.3678830512200484,0.8861288195207738
0.36630398944939,0.8891086932629959
0.3695079086115993,0.8824692442882249
0.36844420010995055,0.8869708631115998
0.3601098901098901,0.8894505494505495
