corrected_dist,corrected_nearmiss
0.6956617243272927,0.9264140582097748
0.6939986810287976,0.9239393273246868
0.6956951460575445,0.9265319569514606
0.6949078138718174,0.9253731343283582
0.6937362637362637,0.9252747252747252
0.6923837784371909,0.9252665128036048
0.6922570016474464,0.9258649093904447
0.6946581666300286,0.9264673554627392
0.6949599209399363,0.9270890523772922
0.691682232721679,0.9245137896934404
0.6911425749094501,0.9241576116781912
0.7004618429733891,0.9287442269628328
0.6931280923584388,0.925893347993403
0.6935076348456553,0.9257387674393056
0.690921081556386,0.9249285557265332
0.6954035627886519,0.9251154607433472
0.6952318171830367,0.9250714128762908
0.6958910129641837,0.9264996704021096
0.6968599033816425,0.9280851998243302
0.6910488742449203,0.9238879736408566
0.7002635046113307,0.9276460254721124
0.692603582811298,0.9275744587317288
0.6952224052718287,0.9268533772652388
0.6970762805012091,0.9266871839964828
0.695628295254833,0.9277240773286468
0.6945390616415779,0.9277002527194814
0.69331427314713,0.9256652738069056
0.6947009674582234,0.9274406332453826
0.6958145666263869,0.927386575854114
0.6961775043936731,0.9276142355008788
0.6953605980650835,0.9268909410729992
0.6943284238294131,0.9274565838645856
0.6961635704078267,0.9277783884797186
0.692603582811298,0.9254863171777118
0.6940814757878555,0.9282969144614032
0.6895869947275922,0.9245386643233744
0.6938618644998353,0.9265400241572416
0.6968798066359042,0.929246319490222
0.6932967032967033,0.925934065934066
0.6980219780219781,0.928901098901099
0.6928822495606327,0.9257469244288224
0.6942094275354357,0.925063179870344
0.6912604303908652,0.9256697408871322
0.6927472527472528,0.9264835164835163
0.6946061737888608,0.9272767219597936
0.6963068806331062,0.9277863266652012
0.6967465377005936,0.927236755330842
0.6954945054945055,0.9272527472527472
0.6935413005272407,0.9257469244288224
0.6936669959389749,0.9254747009109868
0.6942857142857143,0.926923076923077
0.6983080641617228,0.927708196000879
0.6946548128635716,0.9270113050159148
0.6909970319885677,0.925469935143454
0.693608609707885,0.9259828684383924
0.6961107448912327,0.9271588661832564
0.6925783397471138,0.9263331500824628
0.6980448154657294,0.9272847100175748
0.6960008789277082,0.9281476598549768
0.6965267091668499,0.925807869861508
0.7023051591657519,0.931284302963776
0.6935749588138386,0.9264140582097748
0.6949879094306441,0.9245988129259178
0.6948016265523684,0.925925925925926
0.692823387185405,0.9260358281129796
0.702494779646115,0.9298824046598528
0.6947403096519161,0.926759635445262
0.7030649236515435,0.9296935076348456
0.6968465003845731,0.9284693989671464
0.6959199384141648,0.926426921807984
0.6935164835164835,0.9246153846153846
0.695079086115993,0.9273945518453428
0.6965502087453307,0.92748846407383
0.6948836187966623,0.92512077294686
0.6900450005487871,0.9234990670617934
0.6924175824175824,0.925054945054945
0.6977357661024401,0.927236755330842
0.7041959578207382,0.9307996485061512
0.6971095724804923,0.928673480602264
0.6919108769619142,0.9241576116781912
0.6927810130754862,0.925832326118009
0.698098692163974,0.9290031871634246
0.7004061916785597,0.9297398177626524
0.6973323087056758,0.9274344055329894
0.7009232798417234,0.9288854693339196
0.6984510600900802,0.9269471602768318
0.6926373626373626,0.926153846153846
0.7026255080742613,0.9298033615291662
0.6946002419443528,0.9271967447487078
0.698494670915284,0.9287990330732888
0.6932805454745409,0.9257670735730782
0.6958672235656188,0.9263574411958672
0.6961538461538461,0.928021978021978
0.6960579773800374,0.9252223564291204
0.6948109058927001,0.9252418645558488
0.6940569043172581,0.926397890805229
0.6975722289355157,0.9269471602768318
0.6932205252170092,0.9255026920118667
0.691446140331613,0.9261008015812012
0.6980219780219781,0.928021978021978
0.6945542380324989,0.9263285024154588
0.6925274725274725,0.9237362637362636
0.6983620973947455,0.9277783884797186
0.69331427314713,0.9266549373213108
0.6930181418361737,0.9245739417262232
0.6885714285714286,0.9246153846153846
0.6951460575444761,0.926092686141006
0.6936015831134564,0.927330694810906
0.6979887899769205,0.9272447521705682
0.6963402571711177,0.9281239696669964
0.6943711521547933,0.9265611257695692
0.6902042609268614,0.923786514386119
0.694945054945055,0.928021978021978
0.695575804149742,0.926117027116039
0.6942857142857143,0.9265934065934066
0.695738137082601,0.9269551845342706
0.6981981981981982,0.9269391342562074
0.6939470504229375,0.9255190596506646
0.6951648351648352,0.927032967032967
0.6963207029104888,0.9264140582097748
0.6934314586994728,0.9276142355008788
0.6974060233018246,0.9284458122664322
0.6950214309264754,0.9271348499835148
0.6966933977809513,0.9271668680654728
0.698011644512798,0.9276062836427552
0.698649687122626,0.9290811285541772
0.691859826430847,0.925409205756344
0.6968564519674654,0.9270169267970982
0.6923753021313996,0.9263898044385848
0.6927810130754862,0.925063179870344
0.6987144269860455,0.9263817162949126
0.7003955174686882,0.9290265875631728
0.6940052700922266,0.9269872639437856
0.6945450554275052,0.9279991219405116
0.7011645792133597,0.9293561854537464
0.6949692442882249,0.9273945518453428
0.6953271028037383,0.9274326553051128
0.6919530135031288,0.9258974640465474
0.6944535969247666,0.9267435475013728
0.6994619523443505,0.9284067201054134
0.6975159375686965,0.9263574411958672
0.6915980230642504,0.9250961010433828
0.6947588177123393,0.925832326118009
0.6985609139844008,0.9271668680654728
0.7011418533157664,0.930390865173474
0.6952506596306068,0.9262313104661388
0.6910408432147562,0.9256697408871322
0.6990333919156415,0.9283831282952548
0.6901439402263487,0.924184155587298
