corrected_nz_dist,corrected_nz_nearmiss
0.6535755404886785,0.9158244850965843
0.657530737704918,0.9177766393442623
0.6545407967208915,0.9155885743563469
0.6486555697823303,0.9143405889884764
0.6600922131147541,0.9185450819672131
0.651165769920574,0.9154496541122213
0.6553976181329235,0.9177871686515559
0.6486105775387374,0.9138173901908054
0.6515558970418748,0.9145857344090152
0.6529697900665643,0.916410650281618
0.6512282497441146,0.9132548618219037
0.6498014602280006,0.9132829511976431
0.6506656426011265,0.9143625192012289
0.6547177057995135,0.9153757521444117
0.6474580612114227,0.9135612754514022
0.6460120343105876,0.9140955063372167
0.6547573312844154,0.9162504802151363
0.6513831967213115,0.9148309426229508
0.6484825201690357,0.9116404149058779
0.6554815573770492,0.9158555327868853
0.6494620901639344,0.9150870901639344
0.6496668375192209,0.9126089185033316
0.6451530285567935,0.9126648738634908
0.6516839544115763,0.9144576770393136
0.649718237704918,0.915343237704918
0.6538560081988214,0.9153215475275429
0.6525358606557377,0.9162397540983607
0.650787552823665,0.9148418491484185
0.6458306647880108,0.9114896887408735
0.6511717249327699,0.9165065949545397
0.6519457245263697,0.9142345110087046
0.6511776753712237,0.9147465437788018
0.6522407170294494,0.9151088348271447
0.6551856594110115,0.915236875800256
0.6492441711503971,0.9137842685114015
0.6510436675630683,0.9152260212575234
0.6514666325092865,0.9145638529524786
0.650236845474331,0.9161438996287287
0.653727901614143,0.9169869331283628
0.6510436675630683,0.915354078627225
0.6546292739147138,0.9154821359969266
0.6535160753170232,0.9159728448827975
0.6550134460238187,0.917402996542451
0.6472019464720195,0.913305160711999
0.6528809218950063,0.915236875800256
0.647887323943662,0.9144686299615877
0.6494753007422575,0.9132326593294088
0.6553976181329235,0.9145857344090152
0.656890368852459,0.9175204918032787
0.649763093866052,0.9149699065181202
0.6508769683779285,0.9163999487901677
0.6589395491803278,0.9180327868852459
0.6517228128602536,0.9154604841808633
0.6526248399487836,0.9157490396927017
0.6481884521828191,0.9138394571757777
0.649167733674776,0.9147247119078105
0.6560819462227913,0.9167733674775929
0.6537772087067861,0.9145966709346991
0.6489633990273868,0.9133606347581265
0.6507042253521127,0.913572343149808
0.6551856594110115,0.9153649167733675
